  run  | subrun |            time            | step1_voltage | step2_voltage | total_current | pos_2step_current | pos_1step_current | neg_2step_current | neg_1step_current 
-------+--------+----------------------------+---------------+---------------+---------------+-------------------+-------------------+-------------------+-------------------
 17132 |      0 | 2018-06-12 13:42:11        |       13.1059 |       18.3064 |        4.3438 |            0.7174 |            1.4119 |            1.1434 |            1.0711
 17132 |      1 | 2018-06-12 13:42:33.5      |       13.1074 |       18.3062 |        6.8152 |             1.072 |            2.2515 |            1.7548 |             1.737
 17132 |      2 | 2018-06-12 13:42:43.5      |       13.1095 |       18.3069 |        8.2832 |            1.2792 |            2.7583 |            2.1252 |            2.1204
 17132 |      3 | 2018-06-12 13:43:03.5      |       13.1064 |       18.3056 |        7.8037 |            1.2101 |            2.6002 |            2.0087 |            1.9846
 17132 |      4 | 2018-06-12 13:43:18.5      |       13.1055 |       18.3054 |        8.4939 |            1.3057 |            2.8406 |            2.1776 |            2.1701
 17132 |      5 | 2018-06-12 13:43:26        |       13.1122 |        18.308 |        9.3377 |            1.4276 |            3.1289 |            2.3963 |            2.3849
 17132 |      6 | 2018-06-12 13:43:33.5      |       13.1089 |       18.3072 |         9.852 |               1.5 |             3.308 |             2.526 |             2.518
 17132 |      7 | 2018-06-12 13:43:43.5      |       13.1068 |       18.3065 |       10.2369 |            1.5548 |            3.4433 |             2.623 |            2.6158
 17132 |      8 | 2018-06-12 13:43:58.5      |        13.107 |       18.3064 |        9.6288 |            1.4667 |            3.2375 |            2.4742 |            2.4504
 17132 |      9 | 2018-06-12 13:44:13.5      |       13.1099 |       18.3076 |        8.6705 |            1.3312 |            2.9057 |            2.2337 |               2.2
 17132 |     10 | 2018-06-12 13:44:23.5      |       13.1105 |        18.294 |        9.5832 |            1.4621 |             3.218 |              2.46 |            2.4432
 17132 |     11 | 2018-06-12 13:44:34        |       13.1105 |       18.3073 |       10.1388 |            1.5403 |            3.4111 |            2.6014 |            2.5861
 17132 |     12 | 2018-06-12 13:44:41        |       13.1093 |       18.3064 |         10.48 |             1.589 |            3.5294 |            2.6867 |            2.6749
 17132 |     13 | 2018-06-12 13:44:48.5      |       13.1111 |       18.3078 |       10.6922 |            1.6179 |            3.6033 |            2.7426 |            2.7284
 17132 |     14 | 2018-06-12 13:45:06        |       13.1029 |       18.3031 |        8.9489 |            1.3685 |            3.0064 |            2.3028 |            2.2714
 17132 |     15 | 2018-06-12 13:45:23.5      |       13.1089 |        18.306 |        9.6828 |            1.4758 |            3.2542 |            2.4866 |            2.4663
 17132 |     16 | 2018-06-12 13:45:31        |       13.1055 |       18.3064 |        9.9573 |            1.5146 |            3.3495 |            2.5554 |            2.5378
 17132 |     17 | 2018-06-12 13:45:38.5      |        13.094 |       18.2994 |       10.4167 |             1.575 |            3.5116 |            2.6663 |            2.6638
 17132 |     18 | 2018-06-12 13:45:48.5      |        13.093 |       18.3097 |       10.6873 |             1.614 |            3.6048 |            2.7399 |            2.7286
 17132 |     19 | 2018-06-12 13:46:03.5      |       13.1044 |       18.3075 |        8.9056 |            1.3633 |             2.991 |            2.2936 |            2.2577
 17132 |     20 | 2018-06-12 13:46:18.5      |       13.1044 |       18.3064 |        9.1222 |            1.3961 |            3.0619 |             2.346 |            2.3182
 17132 |     21 | 2018-06-12 13:46:28.5      |       13.1076 |       18.3057 |        9.8485 |            1.4991 |            3.3114 |            2.5285 |            2.5095
 17132 |     22 | 2018-06-12 13:46:38.5      |       13.1082 |       18.3059 |       10.3395 |            1.5687 |            3.4811 |            2.6525 |            2.6372
 17132 |     23 | 2018-06-12 13:46:46        |       13.1085 |       18.3063 |       10.6061 |            1.6061 |             3.574 |            2.7198 |            2.7062
 17132 |     24 | 2018-06-12 13:46:58.5      |       13.1055 |       18.3042 |        9.4117 |            1.4331 |            3.1668 |            2.4199 |            2.3919
 17132 |     25 | 2018-06-12 13:47:13.5      |       13.0872 |       18.2996 |        8.6452 |            1.3236 |            2.9026 |            2.2212 |            2.1976
 17132 |     26 | 2018-06-12 13:47:26        |       13.1148 |        18.305 |        9.8432 |            1.4885 |            3.3165 |            2.5194 |            2.5188
 17132 |     27 | 2018-06-12 13:47:33.5      |       13.1077 |       18.3065 |       10.1135 |            1.5366 |             3.403 |            2.5953 |            2.5786
 17132 |     28 | 2018-06-12 13:47:43.5      |       13.1146 |       18.3075 |       10.5253 |            1.5926 |            3.5464 |            2.7003 |            2.6859
 17132 |     29 | 2018-06-12 13:47:53.5      |       13.1057 |       18.3068 |       10.5051 |            1.5912 |            3.5408 |            2.6949 |            2.6782
 17132 |     30 | 2018-06-12 13:48:07.333333 |       13.1075 |       18.3063 |        8.4135 |            1.2941 |             2.821 |            2.1709 |            2.1275
 17132 |     31 | 2018-06-12 13:48:19.5      |       13.1088 |       18.3071 |        9.2263 |            1.4104 |            3.0971 |            2.3727 |             2.346
 17132 |     32 | 2018-06-12 13:48:29.5      |        13.103 |        18.309 |        9.9245 |             1.507 |            3.3395 |            2.5465 |            2.5315
 17132 |     33 | 2018-06-12 13:48:39.5      |       13.1036 |       18.2944 |       10.2857 |            1.5579 |            3.4657 |            2.6335 |            2.6286
 17132 |     34 | 2018-06-12 13:48:49.5      |       13.1074 |       18.3055 |       10.6262 |            1.6091 |            3.5814 |            2.7245 |            2.7112
 17132 |     35 | 2018-06-12 13:49:02        |       13.1068 |        18.307 |        9.1306 |             1.395 |            3.0688 |            2.3525 |            2.3144
 17132 |     36 | 2018-06-12 13:49:16        |       13.1072 |       18.3065 |        8.6372 |             1.327 |            2.8958 |            2.2253 |            2.1891
