  run  | subrun |            time            | step1_voltage | step2_voltage | total_current | pos_2step_current | pos_1step_current | neg_2step_current | neg_1step_current 
-------+--------+----------------------------+---------------+---------------+---------------+-------------------+-------------------+-------------------+-------------------
 17094 |      0 | 2018-06-11 05:06:07.375    |       13.1033 |       18.3065 |        1.3562 |             0.298 |             0.355 |            0.3678 |            0.3355
 17094 |      1 | 2018-06-11 05:06:37.5      |       13.1073 |        18.306 |        5.0563 |            0.8247 |            1.6322 |            1.3009 |            1.2986
 17094 |      2 | 2018-06-11 05:06:54.666667 |       13.0928 |          18.3 |         6.647 |            1.0465 |            2.1883 |            1.7003 |            1.7118
 17094 |      3 | 2018-06-11 05:07:05        |       13.1033 |       18.3058 |        7.7529 |            1.2054 |            2.5702 |            1.9841 |            1.9932
 17094 |      4 | 2018-06-11 05:07:12.5      |       13.1117 |       18.3068 |         8.945 |            1.3747 |            2.9833 |             2.288 |             2.299
 17094 |      5 | 2018-06-11 05:07:25        |       13.1078 |       18.3064 |         9.783 |            1.4926 |            3.2784 |             2.502 |            2.5099
 17094 |      6 | 2018-06-11 05:07:42.5      |       13.1068 |       18.3054 |        8.4877 |            1.3033 |            2.8418 |            2.1811 |            2.1615
 17094 |      7 | 2018-06-11 05:07:57        |       13.1094 |        18.309 |        8.9715 |            1.3749 |            3.0049 |            2.3042 |            2.2875
 17094 |      8 | 2018-06-11 05:08:07.5      |        13.109 |       18.3047 |        9.6667 |            1.4739 |            3.2451 |            2.4787 |            2.4689
 17094 |      9 | 2018-06-11 05:08:17.5      |        13.107 |       18.3056 |       10.2549 |            1.5575 |            3.4502 |            2.6267 |            2.6205
 17094 |     10 | 2018-06-11 05:08:27.5      |       13.1112 |       18.3075 |       10.6009 |            1.6037 |            3.5717 |            2.7161 |            2.7093
 17094 |     11 | 2018-06-11 05:08:42.5      |       13.1082 |       18.3028 |        8.7752 |            1.3448 |            2.9446 |            2.2593 |            2.2266
 17094 |     12 | 2018-06-11 05:08:59.666667 |       13.1082 |       18.3059 |        8.6807 |            1.3329 |            2.9077 |            2.2333 |            2.2067
 17094 |     13 | 2018-06-11 05:09:10        |        13.109 |       18.3059 |         9.486 |            1.4491 |            3.1844 |            2.4337 |            2.4188
 17094 |     14 | 2018-06-11 05:09:22.5      |       13.1106 |        18.307 |       10.1745 |            1.5455 |            3.4222 |             2.609 |            2.5976
 17094 |     15 | 2018-06-11 05:09:32.5      |       13.1075 |       18.3044 |       10.3971 |            1.5775 |            3.5012 |            2.6648 |            2.6536
 17094 |     16 | 2018-06-11 05:09:47.5      |       13.1073 |       18.3074 |        8.3154 |            1.2782 |            2.7869 |            2.1418 |            2.1084
 17094 |     17 | 2018-06-11 05:10:02        |       13.1073 |       18.3055 |        9.4544 |            1.4436 |            3.1748 |            2.4272 |            2.4088
 17094 |     18 | 2018-06-11 05:10:12.5      |       13.1091 |       18.3028 |       10.1647 |            1.5402 |             3.423 |            2.6013 |            2.6002
 17094 |     19 | 2018-06-11 05:10:22.5      |       13.1074 |       18.2978 |       10.4606 |            1.5849 |             3.525 |            2.6784 |            2.6723
 17094 |     20 | 2018-06-11 05:11:29.92     |       13.1054 |       18.3047 |        3.6539 |            0.6209 |             1.165 |            0.9622 |            0.9057
(21 rows)

  run  | subrun |            time            | step1_voltage | step2_voltage | total_current | pos_2step_current | pos_1step_current | neg_2step_current | neg_1step_current 
-------+--------+----------------------------+---------------+---------------+---------------+-------------------+-------------------+-------------------+-------------------
 17094 |      0 | 2018-06-11 05:06:07.375    |       13.1033 |       18.3065 |        1.3562 |             0.298 |             0.355 |            0.3678 |            0.3355
 17094 |      1 | 2018-06-11 05:06:37.5      |       13.1073 |        18.306 |        5.0563 |            0.8247 |            1.6322 |            1.3009 |            1.2986
 17094 |      2 | 2018-06-11 05:06:54.666667 |       13.0928 |          18.3 |         6.647 |            1.0465 |            2.1883 |            1.7003 |            1.7118
 17094 |      3 | 2018-06-11 05:07:05        |       13.1033 |       18.3058 |        7.7529 |            1.2054 |            2.5702 |            1.9841 |            1.9932
 17094 |      4 | 2018-06-11 05:07:12.5      |       13.1117 |       18.3068 |         8.945 |            1.3747 |            2.9833 |             2.288 |             2.299
 17094 |      5 | 2018-06-11 05:07:25        |       13.1078 |       18.3064 |         9.783 |            1.4926 |            3.2784 |             2.502 |            2.5099
 17094 |      6 | 2018-06-11 05:07:42.5      |       13.1068 |       18.3054 |        8.4877 |            1.3033 |            2.8418 |            2.1811 |            2.1615
 17094 |      7 | 2018-06-11 05:07:57        |       13.1094 |        18.309 |        8.9715 |            1.3749 |            3.0049 |            2.3042 |            2.2875
 17094 |      8 | 2018-06-11 05:08:07.5      |        13.109 |       18.3047 |        9.6667 |            1.4739 |            3.2451 |            2.4787 |            2.4689
 17094 |      9 | 2018-06-11 05:08:17.5      |        13.107 |       18.3056 |       10.2549 |            1.5575 |            3.4502 |            2.6267 |            2.6205
 17094 |     10 | 2018-06-11 05:08:27.5      |       13.1112 |       18.3075 |       10.6009 |            1.6037 |            3.5717 |            2.7161 |            2.7093
 17094 |     11 | 2018-06-11 05:08:42.5      |       13.1082 |       18.3028 |        8.7752 |            1.3448 |            2.9446 |            2.2593 |            2.2266
 17094 |     12 | 2018-06-11 05:08:59.666667 |       13.1082 |       18.3059 |        8.6807 |            1.3329 |            2.9077 |            2.2333 |            2.2067
 17094 |     13 | 2018-06-11 05:09:10        |        13.109 |       18.3059 |         9.486 |            1.4491 |            3.1844 |            2.4337 |            2.4188
 17094 |     14 | 2018-06-11 05:09:22.5      |       13.1106 |        18.307 |       10.1745 |            1.5455 |            3.4222 |             2.609 |            2.5976
 17094 |     15 | 2018-06-11 05:09:32.5      |       13.1075 |       18.3044 |       10.3971 |            1.5775 |            3.5012 |            2.6648 |            2.6536
 17094 |     16 | 2018-06-11 05:09:47.5      |       13.1073 |       18.3074 |        8.3154 |            1.2782 |            2.7869 |            2.1418 |            2.1084
 17094 |     17 | 2018-06-11 05:10:02        |       13.1073 |       18.3055 |        9.4544 |            1.4436 |            3.1748 |            2.4272 |            2.4088
 17094 |     18 | 2018-06-11 05:10:12.5      |       13.1091 |       18.3028 |       10.1647 |            1.5402 |             3.423 |            2.6013 |            2.6002
 17094 |     19 | 2018-06-11 05:10:22.5      |       13.1074 |       18.2978 |       10.4606 |            1.5849 |             3.525 |            2.6784 |            2.6723
 17094 |     20 | 2018-06-11 05:11:29.92     |       13.1054 |       18.3047 |        3.6539 |            0.6209 |             1.165 |            0.9622 |            0.9057
(21 rows)

