  run  | subrun |         time          | step1_voltage | step2_voltage | total_current | pos_2step_current | pos_1step_current | neg_2step_current | neg_1step_current 
-------+--------+-----------------------+---------------+---------------+---------------+-------------------+-------------------+-------------------+-------------------
 34208 |      0 | 2020-02-29 02:21:12   |        13.122 |       18.2023 |       11.4366 |             4.154 |            1.8062 |            4.6162 |            0.8601
 34208 |      1 | 2020-02-29 02:21:21.5 |       13.1327 |       18.2125 |       11.7591 |            4.2799 |            1.8618 |            4.7414 |             0.876
 34208 |      2 | 2020-02-29 02:21:31.5 |       13.1267 |        18.207 |       11.9159 |            4.3331 |            1.8859 |            4.8059 |             0.891
 34208 |      3 | 2020-02-29 02:21:42   |       13.1321 |       18.2089 |       12.3207 |            4.4792 |            1.9536 |             4.965 |            0.9229
 34208 |      4 | 2020-02-29 02:21:54.5 |       13.1099 |       18.2075 |       11.0634 |            4.0227 |            1.7455 |            4.4733 |            0.8219
 34208 |      5 | 2020-02-29 02:22:07.5 |       13.1248 |       18.2061 |        11.101 |             4.039 |            1.7529 |             4.484 |            0.8251
 34208 |      6 | 2020-02-29 02:22:18   |       13.1255 |       18.2107 |       11.6847 |            4.2542 |            1.8465 |            4.7146 |            0.8693
 34208 |      7 | 2020-02-29 02:22:27.5 |       13.1049 |       18.2148 |       11.9627 |            4.3577 |            1.8896 |             4.827 |            0.8884
 34208 |      8 | 2020-02-29 02:22:39   |       13.1207 |        18.207 |       11.9964 |            4.3626 |            1.8988 |            4.8382 |            0.8968
 34208 |      9 | 2020-02-29 02:22:51.5 |       13.1259 |       18.2092 |       12.6065 |             4.584 |            1.9996 |            5.0785 |            0.9444
 34208 |     10 | 2020-02-29 02:23:04.5 |       13.1274 |       18.2075 |       11.1077 |            4.0404 |            1.7551 |             4.486 |            0.8261
 34208 |     11 | 2020-02-29 02:23:16.5 |       13.1292 |       18.2073 |       11.6961 |             4.255 |            1.8496 |            4.7186 |            0.8729
 34208 |     12 | 2020-02-29 02:23:25   |       13.1342 |       18.2103 |       11.9809 |            4.3598 |            1.8974 |            4.8302 |            0.8935
 34208 |     13 | 2020-02-29 02:23:33.5 |       13.1269 |       18.2079 |       11.9121 |            4.3318 |            1.8856 |            4.8044 |            0.8903
 34208 |     14 | 2020-02-29 02:23:43   |       13.1293 |       18.2072 |       12.1705 |            4.4235 |            1.9285 |            4.9077 |            0.9108
 34208 |     15 | 2020-02-29 02:23:56   |        13.109 |       18.2073 |        10.847 |             3.945 |              1.71 |             4.387 |             0.805
 34208 |     16 | 2020-02-29 02:24:09   |        13.132 |       18.2001 |       11.3438 |            4.1113 |            1.8054 |             4.572 |            0.8551
 34208 |     17 | 2020-02-29 02:24:18.5 |       13.1297 |        18.206 |       11.5791 |            4.2055 |            1.8348 |            4.6685 |            0.8702
 34208 |     18 | 2020-02-29 02:24:29   |       13.1255 |       18.2085 |       11.8057 |            4.2943 |            1.8677 |            4.7623 |            0.8814
 34208 |     19 | 2020-02-29 02:24:39   |       13.1303 |        18.206 |       12.1668 |             4.423 |            1.9278 |            4.9054 |            0.9106
 34208 |     20 | 2020-02-29 02:24:51   |       13.0755 |       18.1996 |        12.246 |            4.4659 |            1.9271 |            4.9433 |            0.9097
 34208 |     21 | 2020-02-29 02:25:04   |        13.125 |        18.208 |        10.843 |             3.944 |             1.712 |             4.382 |             0.805
 34208 |     22 | 2020-02-29 02:25:15   |       13.1284 |       18.2075 |       11.8216 |            4.3143 |            1.8605 |            4.7717 |             0.875
 34208 |     23 | 2020-02-29 02:25:24.5 |       13.1233 |       18.2085 |       11.6098 |            4.2235 |            1.8357 |            4.6842 |            0.8663
 34208 |     24 | 2020-02-29 02:25:34   |       13.1295 |       18.2073 |       12.0759 |            4.3903 |            1.9126 |             4.869 |            0.9039
 34208 |     25 | 2020-02-29 02:25:44.5 |       13.1297 |       18.2083 |       12.1787 |            4.4278 |            1.9295 |            4.9101 |            0.9112
 34208 |     26 | 2020-02-29 02:25:57.5 |       13.1217 |       18.2075 |       10.6913 |            3.8873 |            1.6875 |            4.3247 |            0.7918
 34208 |     27 | 2020-02-29 02:26:10.5 |       13.1308 |       18.2112 |       11.4451 |            4.1618 |            1.8114 |            4.6175 |            0.8543
(28 rows)

