  run  | subrun |           time            | step1_voltage | step2_voltage | total_current | pos_2step_current | pos_1step_current | neg_2step_current | neg_1step_current 
-------+--------+---------------------------+---------------+---------------+---------------+-------------------+-------------------+-------------------+-------------------
 17444 |      0 | 2018-06-25 18:04:40.5     |       13.1076 |       18.3069 |          1.93 |            0.3817 |            0.5553 |             0.527 |            0.4661
 17444 |      1 | 2018-06-25 18:05:00.5     |       13.1099 |       18.3079 |        5.2188 |            0.8498 |            1.6835 |            1.3488 |            1.3366
 17444 |      2 | 2018-06-25 18:05:10.5     |       13.1115 |       18.3057 |         7.064 |            1.1117 |             2.322 |            1.8134 |            1.8169
 17444 |      3 | 2018-06-25 18:05:20.5     |       13.1093 |       18.3084 |        8.4432 |            1.3051 |            2.8041 |             2.165 |             2.169
 17444 |      4 | 2018-06-25 18:05:30.5     |       13.1111 |       18.3075 |        9.4229 |            1.4433 |             3.146 |            2.4147 |            2.4188
 17444 |      5 | 2018-06-25 18:05:40.5     |       13.1075 |       18.3075 |        9.9325 |            1.5143 |            3.3274 |            2.5455 |            2.5454
 17444 |      6 | 2018-06-25 18:05:50.5     |       13.1053 |       18.3074 |       10.2599 |            1.5597 |            3.4441 |            2.6311 |             2.625
 17444 |      7 | 2018-06-25 18:06:00.5     |       13.1126 |       18.3068 |       10.8167 |            1.6376 |             3.638 |            2.7748 |            2.7664
 17444 |      8 | 2018-06-25 18:06:10.5     |       13.1091 |       18.3058 |       10.8508 |            1.6423 |            3.6529 |             2.784 |            2.7715
 17444 |      9 | 2018-06-25 18:06:20.5     |       13.1096 |       18.3081 |       10.9245 |            1.6521 |            3.6803 |            2.8054 |            2.7867
 17444 |     10 | 2018-06-25 18:06:30.5     |       13.1074 |       18.3073 |       11.1272 |            1.6804 |            3.7519 |            2.8563 |            2.8386
 17444 |     11 | 2018-06-25 18:06:40.5     |       13.1054 |       18.2944 |       10.9856 |            1.6593 |            3.7035 |            2.8213 |            2.8015
 17444 |     12 | 2018-06-25 18:06:48       |       13.1118 |       18.3059 |       11.3153 |            1.7064 |            3.8179 |            2.9064 |            2.8846
 17444 |     13 | 2018-06-25 18:06:58       |         13.11 |       18.3081 |       11.1513 |            1.6822 |            3.7621 |            2.8662 |            2.8407
 17444 |     14 | 2018-06-25 18:07:08       |       13.1105 |        18.307 |        11.244 |             1.696 |            3.7948 |            2.8885 |            2.8647
 17444 |     15 | 2018-06-25 18:07:15.5     |       13.1066 |       18.3072 |       11.0747 |            1.6726 |             3.737 |            2.8458 |            2.8195
 17444 |     16 | 2018-06-25 18:07:25.5     |       13.1095 |       18.3066 |       11.2427 |            1.6961 |            3.7946 |            2.8888 |            2.8632
 17444 |     17 | 2018-06-25 18:07:35.5     |       13.1126 |       18.3103 |        11.188 |            1.6836 |              3.78 |            2.8695 |            2.8549
 17444 |     18 | 2018-06-25 18:07:45.5     |       13.1108 |       18.3068 |       11.3102 |            1.7051 |            3.8181 |            2.9065 |            2.8805
 17444 |     19 | 2018-06-25 18:07:55.5     |       13.1136 |       18.3086 |       11.2742 |            1.6974 |             3.807 |            2.8979 |             2.872
 17444 |     20 | 2018-06-25 18:08:05.5     |       13.1092 |       18.3063 |        11.257 |            1.6975 |            3.8003 |            2.8927 |            2.8665
 17444 |     21 | 2018-06-25 18:08:15.5     |       13.1143 |       18.3089 |       11.3762 |            1.7138 |            3.8407 |            2.9247 |             2.897
 17444 |     22 | 2018-06-25 18:08:25.5     |       13.1083 |       18.3063 |       11.2375 |            1.6949 |             3.794 |            2.8879 |            2.8607
 17444 |     23 | 2018-06-25 18:08:33       |       13.1143 |       18.3088 |       11.2965 |            1.7026 |            3.8131 |            2.9053 |            2.8755
 17444 |     24 | 2018-06-25 18:08:40.5     |       13.1108 |       18.3073 |       11.3246 |            1.7067 |            3.8235 |            2.9106 |            2.8838
 17444 |     25 | 2018-06-25 18:08:50.5     |       13.1099 |       18.3081 |       11.1648 |            1.6837 |            3.7686 |            2.8708 |            2.8418
 17444 |     26 | 2018-06-25 18:09:00.5     |       13.1089 |       18.3066 |       11.2009 |            1.6895 |            3.7812 |            2.8788 |            2.8513
 17444 |     27 | 2018-06-25 18:09:10.5     |       13.1159 |       18.3069 |       11.2293 |             1.691 |            3.7927 |            2.8845 |             2.861
 17444 |     28 | 2018-06-25 18:09:20.5     |       13.1086 |       18.3073 |       11.2569 |            1.6983 |            3.8003 |            2.8925 |            2.8658
 17444 |     29 | 2018-06-25 18:09:30.5     |       13.1084 |       18.3021 |       11.2323 |            1.6943 |            3.7916 |            2.8868 |            2.8595
 17444 |     30 | 2018-06-25 18:09:40.5     |       13.1076 |       18.3074 |       11.1954 |             1.689 |            3.7792 |            2.8774 |            2.8498
 17444 |     31 | 2018-06-25 18:09:50.5     |       13.1112 |       18.3071 |       11.3441 |            1.7099 |              3.83 |            2.9156 |            2.8887
 17444 |     32 | 2018-06-25 18:10:00.5     |       13.1087 |       18.3008 |       11.1641 |            1.6836 |            3.7677 |            2.8704 |            2.8425
 17444 |     33 | 2018-06-25 18:10:10.5     |       13.1135 |       18.3083 |         11.35 |            1.7111 |            3.8317 |            2.9176 |            2.8897
 17444 |     34 | 2018-06-25 18:10:20.5     |       13.1083 |       18.3071 |       11.2175 |            1.6925 |            3.7869 |             2.883 |            2.8551
 17444 |     35 | 2018-06-25 18:10:30.5     |        13.111 |        18.309 |       11.2539 |            1.6966 |            3.7991 |            2.8937 |            2.8646
 17444 |     36 | 2018-06-25 18:10:38       |       13.1069 |       18.3072 |       11.0683 |            1.6711 |            3.7355 |            2.8458 |            2.8159
 17444 |     37 | 2018-06-25 18:10:45.5     |       13.1118 |        18.308 |        11.329 |            1.7077 |            3.8246 |             2.912 |            2.8846
 17444 |     38 | 2018-06-25 18:10:55.5     |        13.111 |       18.3085 |       11.1846 |            1.6865 |            3.7751 |            2.8765 |            2.8466
 17444 |     39 | 2018-06-25 18:11:05.5     |        13.109 |       18.3075 |       11.2229 |            1.6927 |            3.7885 |            2.8848 |            2.8569
