  run  | subrun |          time           | step1_voltage | step2_voltage | total_current | pos_2step_current | pos_1step_current | neg_2step_current | neg_1step_current 
-------+--------+-------------------------+---------------+---------------+---------------+-------------------+-------------------+-------------------+-------------------
 16381 |      0 | 2018-05-05 11:21:12.625 |       14.5063 |       20.4033 |        3.6751 |            0.6301 |            1.1678 |            0.9689 |            0.9083
 16381 |      1 | 2018-05-05 11:21:37.5   |       14.4929 |       20.3978 |        6.3285 |            1.0053 |            2.0747 |            1.6201 |            1.6286
 16381 |      2 | 2018-05-05 11:21:47.5   |       14.4979 |       20.4074 |        8.5721 |            1.3221 |            2.8509 |            2.1875 |            2.2115
 16381 |      3 | 2018-05-05 11:22:00     |       14.5046 |       20.4036 |        7.4248 |            1.1631 |            2.4576 |            1.9079 |            1.8962
 16381 |      4 | 2018-05-05 11:22:12.5   |       14.5074 |        20.409 |        8.5832 |            1.3272 |            2.8571 |            2.2002 |            2.1987
 16381 |      5 | 2018-05-05 11:22:22.5   |       14.5114 |       20.4035 |       10.1351 |            1.5474 |            3.3941 |            2.5922 |            2.6015
 16381 |      6 | 2018-05-05 11:22:30     |       14.5058 |       20.4033 |       10.6515 |            1.6201 |            3.5754 |            2.7234 |            2.7326
 16381 |      7 | 2018-05-05 11:22:37.5   |       14.5034 |        20.406 |       10.9664 |            1.6609 |            3.6889 |            2.8001 |            2.8165
 16381 |      8 | 2018-05-05 11:22:45     |       14.5157 |       20.4132 |       11.6635 |            1.7515 |            3.9369 |            2.9717 |            3.0034
 16381 |      9 | 2018-05-05 11:22:57.5   |       14.5023 |       20.4003 |        9.9017 |            1.5078 |            3.3279 |            2.5407 |            2.5253
 16381 |     10 | 2018-05-05 11:23:12.5   |       14.5098 |       20.4076 |        9.8922 |             1.506 |             3.324 |            2.5375 |            2.5247
 16381 |     11 | 2018-05-05 11:23:20     |       14.5122 |       20.4051 |       10.8305 |            1.6432 |            3.6429 |            2.7758 |            2.7686
