  run  | subrun |           time            | step1_voltage | step2_voltage | total_current | pos_2step_current | pos_1step_current | neg_2step_current | neg_1step_current 
-------+--------+---------------------------+---------------+---------------+---------------+-------------------+-------------------+-------------------+-------------------
 17147 |      0 | 2018-06-12 23:04:43       |       13.1062 |       18.3058 |         1.405 |            0.3062 |            0.3714 |            0.3823 |             0.345
 17147 |      1 | 2018-06-12 23:05:08       |       13.1034 |       18.3062 |        5.8724 |            0.9424 |            1.9122 |            1.5038 |             1.514
 17147 |      2 | 2018-06-12 23:05:15.5     |       13.1099 |       18.3034 |        7.1515 |            1.1233 |            2.3551 |            1.8286 |            1.8445
 17147 |      3 | 2018-06-12 23:05:25.5     |       13.1115 |       18.3099 |        8.6687 |            1.3318 |            2.8883 |            2.2102 |            2.2385
 17147 |      4 | 2018-06-12 23:05:35.5     |       13.1088 |        18.307 |        9.5324 |            1.4582 |            3.1879 |            2.4365 |            2.4499
 17147 |      5 | 2018-06-12 23:05:45.5     |       13.1096 |        18.307 |       10.1377 |            1.5426 |            3.4013 |            2.5929 |             2.601
 17147 |      6 | 2018-06-12 23:05:53       |       13.1059 |       18.3063 |       10.3046 |            1.5657 |            3.4625 |            2.6368 |            2.6396
 17147 |      7 | 2018-06-12 23:06:00.5     |       13.1091 |       18.3064 |       10.6535 |            1.6147 |            3.5848 |            2.7268 |            2.7273
 17147 |      8 | 2018-06-12 23:06:10.5     |       13.1058 |       18.3065 |        10.723 |            1.6246 |            3.6125 |            2.7457 |            2.7402
 17147 |      9 | 2018-06-12 23:06:20.5     |       13.1061 |       18.3066 |        10.904 |            1.6495 |            3.6773 |            2.7932 |            2.7839
 17147 |     10 | 2018-06-12 23:06:30.5     |       13.1075 |       18.3059 |       11.0596 |            1.6711 |            3.7326 |            2.8339 |             2.822
 17147 |     11 | 2018-06-12 23:06:40.5     |       13.1069 |       18.3065 |       11.1184 |            1.6787 |            3.7542 |            2.8503 |            2.8352
 17147 |     12 | 2018-06-12 23:06:50.5     |       13.1089 |       18.3069 |       11.2457 |            1.6962 |            3.7985 |            2.8839 |            2.8672
 17147 |     13 | 2018-06-12 23:07:00.5     |       13.1104 |       18.3081 |         11.33 |            1.7054 |            3.8296 |            2.9057 |            2.8893
 17147 |     14 | 2018-06-12 23:07:09       |       13.1113 |       18.2708 |       11.2556 |            1.6932 |            3.8046 |            2.8814 |            2.8764
 17147 |     15 | 2018-06-12 23:07:16.5     |       13.1084 |       18.3059 |       11.2736 |            1.7007 |            3.8098 |            2.8915 |            2.8716
 17147 |     16 | 2018-06-12 23:07:26.5     |       13.1065 |       18.3107 |        11.233 |            1.6938 |            3.7958 |              2.88 |            2.8634
 17147 |     17 | 2018-06-12 23:07:36.5     |       13.1068 |       18.3059 |       11.2443 |            1.6956 |            3.8006 |            2.8845 |            2.8636
 17147 |     18 | 2018-06-12 23:07:44       |       13.1102 |       18.3042 |       11.3949 |            1.7173 |            3.8519 |            2.9226 |            2.9031
 17147 |     19 | 2018-06-12 23:07:54       |       13.1097 |       18.3045 |       11.3914 |            1.7166 |             3.851 |            2.9217 |            2.9021
 17147 |     20 | 2018-06-12 23:08:01.5     |       13.1065 |       18.3063 |       11.2524 |            1.6968 |            3.8034 |            2.8868 |            2.8653
 17147 |     21 | 2018-06-12 23:08:11.5     |       13.0947 |       18.2995 |       11.2867 |            1.6977 |             3.819 |            2.8901 |            2.8799
 17147 |     22 | 2018-06-12 23:08:21.5     |       13.1101 |       18.3074 |       11.2963 |            1.7035 |            3.8181 |            2.8987 |             2.876
 17147 |     23 | 2018-06-12 23:08:31.5     |       13.1092 |       18.3074 |       11.3871 |            1.7151 |            3.8499 |             2.922 |            2.9002
 17147 |     24 | 2018-06-12 23:08:41.5     |       13.1089 |       18.3066 |       11.2695 |            1.6988 |             3.809 |            2.8925 |            2.8693
 17147 |     25 | 2018-06-12 23:08:51.5     |       13.1103 |       18.3076 |       11.3211 |             1.706 |             3.827 |            2.9055 |            2.8827
 17147 |     26 | 2018-06-12 23:09:01.5     |       13.1147 |       18.3086 |       11.3278 |            1.7044 |            3.8309 |            2.9066 |            2.8859
 17147 |     27 | 2018-06-12 23:09:10       |       13.1126 |       18.3078 |       11.3166 |            1.7054 |            3.8252 |            2.9048 |            2.8812
