  run  | subrun |         time          | step1_voltage | step2_voltage | total_current | pos_2step_current | pos_1step_current | neg_2step_current | neg_1step_current 
-------+--------+-----------------------+---------------+---------------+---------------+-------------------+-------------------+-------------------+-------------------
 34419 |      0 | 2020-03-05 07:12:20   |       13.1294 |       18.2072 |       11.5299 |            4.1942 |            1.8248 |            4.6505 |            0.8604
 34419 |      1 | 2020-03-05 07:12:30   |       13.1344 |       18.2122 |       11.8997 |            4.3295 |            1.8858 |            4.7949 |            0.8895
 34419 |      2 | 2020-03-05 07:12:39.5 |       13.1252 |       18.2082 |       11.8454 |            4.3078 |            1.8748 |            4.7766 |            0.8862
 34419 |      3 | 2020-03-05 07:12:49   |       13.1305 |       18.2072 |       12.2314 |            4.4457 |            1.9393 |            4.9298 |            0.9165
 34419 |      4 | 2020-03-05 07:13:01.5 |       13.1105 |       18.2074 |       10.7201 |            3.8982 |            1.6909 |             4.336 |            0.7949
 34419 |      5 | 2020-03-05 07:13:14.5 |        13.128 |       18.2074 |       11.2167 |            4.0801 |            1.7732 |            4.5278 |            0.8356
 34419 |      6 | 2020-03-05 07:13:26.5 |        13.137 |       18.2095 |        11.949 |            4.3465 |            1.8939 |            4.8145 |            0.8942
 34419 |      7 | 2020-03-05 07:13:39   |       13.1255 |       18.2075 |        11.842 |             4.306 |             1.875 |             4.775 |             0.886
 34419 |      8 | 2020-03-05 07:13:51.5 |       13.1332 |       18.2091 |       12.3627 |            4.4948 |            1.9615 |            4.9804 |            0.9261
 34419 |      9 | 2020-03-05 07:14:07.5 |       13.1246 |       18.2069 |       10.6865 |            3.8868 |             1.687 |            4.3199 |            0.7927
 34419 |     10 | 2020-03-05 07:14:22.5 |       13.1326 |       18.2061 |        11.718 |            4.2609 |             1.856 |            4.7239 |            0.8773
 34419 |     11 | 2020-03-05 07:14:32.5 |       13.1305 |       18.2089 |        11.811 |            4.2946 |             1.872 |            4.7603 |            0.8841
 34419 |     12 | 2020-03-05 07:14:42   |       13.1287 |       18.2075 |       12.0242 |            4.3719 |            1.9054 |            4.8466 |            0.9003
 34419 |     13 | 2020-03-05 07:14:52   |       13.1331 |       18.2086 |       12.3572 |            4.4919 |            1.9603 |            4.9787 |            0.9262
 34419 |     14 | 2020-03-05 07:15:04.5 |       13.1288 |        18.207 |       10.4591 |            3.8031 |            1.6518 |            4.2299 |            0.7743
 34419 |     15 | 2020-03-05 07:15:17.5 |        13.125 |       18.2079 |       11.3002 |            4.1114 |            1.7863 |              4.56 |            0.8424
 34419 |     16 | 2020-03-05 07:15:27.5 |       13.0956 |       18.2173 |        12.009 |            4.3763 |            1.8969 |            4.8433 |            0.8925
 34419 |     17 | 2020-03-05 07:15:37   |       13.1228 |       18.2075 |       11.7239 |            4.2636 |            1.8552 |            4.7291 |            0.8759
 34419 |     18 | 2020-03-05 07:15:47   |       13.1295 |        18.208 |        12.144 |             4.415 |             1.925 |             4.895 |             0.909
 34419 |     19 | 2020-03-05 07:16:00   |       13.1183 |       18.2067 |       11.6833 |            4.2505 |            1.8471 |            4.7149 |            0.8708
 34419 |     20 | 2020-03-05 07:16:13   |       13.1262 |       18.2072 |       11.0849 |            4.0333 |            1.7519 |            4.4757 |             0.824
 34419 |     21 | 2020-03-05 07:16:22.5 |       13.1307 |       18.2053 |       11.6471 |            4.2362 |            1.8439 |            4.6966 |            0.8705
 34419 |     22 | 2020-03-05 07:16:32   |       13.1317 |       18.2099 |       11.8193 |            4.2992 |            1.8721 |            4.7646 |            0.8834
 34419 |     23 | 2020-03-05 07:16:42   |       13.1295 |       18.2075 |       12.0555 |            4.3834 |            1.9105 |            4.8588 |            0.9028
 34419 |     24 | 2020-03-05 07:16:52   |       13.1293 |       18.2108 |       12.3518 |            4.4942 |            1.9562 |            4.9775 |             0.924
 34419 |     25 | 2020-03-05 07:17:04.5 |       13.1136 |       18.2079 |       10.1986 |            3.7092 |            1.6066 |            4.1294 |            0.7536
 34419 |     26 | 2020-03-05 07:17:17.5 |        13.124 |       18.2085 |       11.1616 |             4.062 |            1.7636 |            4.5046 |            0.8314
 34419 |     27 | 2020-03-05 07:17:27.5 |       13.1289 |       18.2079 |       11.7466 |            4.2724 |              1.86 |            4.7361 |            0.8781
 34419 |     28 | 2020-03-05 07:17:40.5 |       13.1189 |       18.2149 |       12.1259 |            4.4221 |             1.909 |            4.8937 |             0.901
 34419 |     29 | 2020-03-05 07:17:52.5 |        13.126 |       18.2085 |       12.0459 |             4.379 |            1.9084 |            4.8566 |            0.9019
 34419 |     30 | 2020-03-05 07:18:04   |       13.1193 |       18.2082 |       10.7103 |            3.9064 |            1.6823 |            4.3347 |             0.787
 34419 |     31 | 2020-03-05 07:18:15.5 |       13.1346 |        18.211 |       11.4473 |             4.166 |            1.8117 |            4.6162 |            0.8534
 34419 |     32 | 2020-03-05 07:18:24.5 |       13.1281 |       18.2075 |       11.6154 |             4.225 |            1.8384 |            4.6841 |            0.8679
 34419 |     33 | 2020-03-05 07:18:33   |        13.132 |       18.2077 |        12.024 |             4.373 |             1.905 |             4.845 |             0.901
 34419 |     34 | 2020-03-05 07:18:42   |       13.1072 |       18.2038 |       12.0603 |            4.3978 |            1.8999 |            4.8661 |            0.8964
 34419 |     35 | 2020-03-05 07:18:52   |       13.1272 |       18.2069 |       12.1115 |            4.4034 |             1.919 |            4.8829 |            0.9062
 34419 |     36 | 2020-03-05 07:19:05   |       13.1325 |       18.2098 |         10.55 |             3.837 |             1.667 |             4.265 |             0.781
 34419 |     37 | 2020-03-05 07:19:17.5 |       13.1245 |       18.2075 |       11.1774 |            4.0663 |            1.7665 |            4.5124 |            0.8323
 34419 |     38 | 2020-03-05 07:19:27   |         13.13 |       18.2067 |        11.776 |            4.2823 |            1.8647 |            4.7477 |            0.8813
 34419 |     39 | 2020-03-05 07:19:37   |        13.134 |       18.2102 |        12.188 |             4.433 |             1.932 |              4.91 |             0.913
 34419 |     40 | 2020-03-05 07:19:47   |       13.1261 |       18.2126 |       12.0562 |            4.3916 |            1.9037 |             4.863 |            0.8979
 34419 |     41 | 2020-03-05 07:20:00   |       13.1127 |       18.2064 |       11.4387 |            4.1585 |             1.808 |            4.6193 |            0.8529
 34419 |     42 | 2020-03-05 07:20:13   |       13.1276 |       18.2065 |       11.1193 |            4.0439 |            1.7574 |            4.4891 |            0.8289
 34419 |     43 | 2020-03-05 07:20:23   |       13.1266 |       18.2072 |       11.5115 |            4.1864 |             1.821 |            4.6446 |            0.8595
 34419 |     44 | 2020-03-05 07:20:33   |       13.1325 |       18.2093 |        12.054 |             4.384 |              1.91 |             4.857 |             0.903
