  run  | subrun |          time           | step1_voltage | step2_voltage | total_current | pos_2step_current | pos_1step_current | neg_2step_current | neg_1step_current 
-------+--------+-------------------------+---------------+---------------+---------------+-------------------+-------------------+-------------------+-------------------
 17246 |      0 | 2018-06-16 13:11:12.375 |       12.6084 |       17.8189 |         3.426 |            0.6007 |            1.0759 |            0.9154 |             0.834
 17246 |      1 | 2018-06-16 13:11:37.5   |       12.7067 |       17.9076 |        5.7829 |            0.9289 |            1.8853 |            1.4926 |            1.4761
 17246 |      2 | 2018-06-16 13:11:52.25  |        12.762 |       17.9838 |         6.236 |            1.0003 |            2.0377 |            1.6158 |            1.5822
 17246 |      3 | 2018-06-16 13:12:10     |       12.9114 |       18.0826 |        7.5257 |            1.1855 |            2.4815 |            1.9331 |            1.9256
 17246 |      4 | 2018-06-16 13:12:17.5   |       12.9052 |       18.1077 |         8.627 |            1.3407 |            2.8655 |            2.2173 |            2.2035
 17246 |      5 | 2018-06-16 13:12:27.5   |        12.911 |       18.1085 |        9.6499 |            1.4803 |            3.2245 |            2.4758 |            2.4692
 17246 |      6 | 2018-06-16 13:12:37.5   |       12.8783 |       18.1996 |       10.0122 |            1.5293 |            3.3547 |            2.5631 |            2.5652
 17246 |      7 | 2018-06-16 13:12:52.25  |       12.9084 |       18.3081 |        8.7841 |            1.3553 |            2.9344 |            2.2621 |            2.2323
 17246 |      8 | 2018-06-16 13:13:05     |       12.9104 |       18.3057 |        8.7638 |            1.3492 |            2.9295 |            2.2554 |            2.2297
 17246 |      9 | 2018-06-16 13:13:12.5   |       12.9069 |       18.3077 |         9.253 |            1.4173 |            3.0998 |            2.3775 |            2.3585
 17246 |     10 | 2018-06-16 13:13:22.5   |       13.0085 |       18.3086 |       10.0424 |            1.5356 |             3.366 |            2.5821 |            2.5587
 17246 |     11 | 2018-06-16 13:13:32.5   |       13.1091 |       18.3067 |       10.4501 |            1.5973 |            3.5052 |            2.6874 |            2.6603
 17246 |     12 | 2018-06-16 13:13:42.5   |       13.1102 |       18.3086 |       10.6451 |            1.6196 |            3.5775 |            2.7362 |            2.7118
 17246 |     13 | 2018-06-16 13:13:57.5   |       13.1087 |        18.308 |        8.4111 |            1.2977 |            2.8134 |            2.1744 |            2.1257
 17246 |     14 | 2018-06-16 13:14:10     |       13.1132 |       18.3095 |        9.1403 |            1.4001 |            3.0628 |            2.3554 |             2.322
 17246 |     15 | 2018-06-16 13:14:17.5   |       13.1086 |       18.3066 |          9.77 |            1.4898 |            3.2812 |            2.5099 |            2.4891
 17246 |     16 | 2018-06-16 13:14:27.5   |       13.1085 |       18.3104 |       10.1851 |            1.5467 |            3.4248 |            2.6133 |            2.6003
 17246 |     17 | 2018-06-16 13:14:37.5   |       13.1071 |       18.3076 |       10.4663 |            1.5864 |            3.5244 |            2.6856 |            2.6699
 17246 |     18 | 2018-06-16 13:14:50     |       13.1081 |       18.3068 |        9.2304 |            1.4096 |            3.1012 |            2.3774 |            2.3422
 17246 |     19 | 2018-06-16 13:15:02.5   |       13.1131 |       18.3092 |        8.7677 |            1.3435 |            2.9385 |            2.2612 |            2.2246
 17246 |     20 | 2018-06-16 13:15:12.5   |       13.1098 |       18.3081 |         9.599 |            1.4632 |            3.2238 |            2.4665 |            2.4455
 17246 |     21 | 2018-06-16 13:15:22.5   |       13.1093 |       18.3078 |       10.0249 |            1.5234 |            3.3715 |            2.5731 |            2.5569
 17246 |     22 | 2018-06-16 13:15:32.5   |       13.1097 |        18.308 |       10.4197 |            1.5791 |            3.5082 |            2.6737 |            2.6587
 17246 |     23 | 2018-06-16 13:15:47.5   |       13.1066 |       18.3065 |        9.4387 |            1.4383 |            3.1735 |            2.4279 |             2.399
 17246 |     24 | 2018-06-16 13:16:02.5   |       13.1049 |       18.3069 |         8.397 |            1.2913 |            2.8124 |             2.166 |            2.1273
