, delta_prime, , dMu [ecm], ,
Station, value, fit_error, dil_error, Br_error, tot_error, value, fit_error, dil_error, Br_error, tot_error
S12, 0.619228, 0.110584, 0.010764, 0.006671, 0.111307, 1.9118e-18, 3.5301e-19, 3.43611e-20, 2.12961e-20, 3.55317e-19
S18, 0.222571, 0.116071, 0.003633, 0.006671, 0.116319, 6.45587e-19, 3.70525e-19, 1.15966e-20, 2.12961e-20, 3.71317e-19
S12S18, 0.431408, 0.080069, 0.007308, 0.006671, 0.080678, 1.31224e-18, 2.55598e-19, 2.33288e-20, 2.12961e-20, 2.57542e-19
