, delta_prime, , dMu [ecm], ,
Station, value, fit_error, dil_error, Br_error, tot_error, value, fit_error, dil_error, Br_error, tot_error
S12, 0.631513, 0.110587, 0.010942, 0.006671, 0.111327, 1.95102e-18, 3.53019e-19, 3.49302e-20, 2.12961e-20, 3.55381e-19
S18, 0.232224, 0.116071, 0.003777, 0.006671, 0.116323, 6.764e-19, 3.70523e-19, 1.20565e-20, 2.12961e-20, 3.7133e-19
S12S18, 0.443010, 0.080070, 0.007465, 0.006671, 0.080694, 1.34928e-18, 2.55602e-19, 2.38303e-20, 2.12961e-20, 2.57592e-19
