, delta_prime, , dMu [ecm], ,
Station, value, fit_error, dil_error, Br_error, tot_error, value, fit_error, dil_error, Br_error, tot_error
S12, 0.336171, 0.085261, 0.028689, 0.007537, 0.090273, 1.00608e-18, 2.72172e-19, 9.15804e-20, 2.40599e-20, 2.88173e-19
S18, 0.475659, 0.101399, 0.044690, 0.007537, 0.111067, 1.45136e-18, 3.23689e-19, 1.42661e-19, 2.40599e-20, 3.5455e-19
S12S18, 0.409310, 0.065763, 0.025181, 0.007537, 0.070821, 1.23956e-18, 2.0993e-19, 8.03835e-20, 2.40599e-20, 2.26077e-19
