Station, value, fit_error, dil_error, Br_error, tot_error, value, fit_error, dil_error, Br_error, tot_error
S12, 0.529236, 0.050980, 0.043090, 0.007866, 0.067213, 1.58913e-18, 1.6274e-19, 1.37554e-19, 2.51111e-20, 2.1456e-19
S18, 0.613425, 0.061948, 0.054966, 0.007866, 0.083191, 1.85788e-18, 1.97753e-19, 1.75464e-19, 2.51111e-20, 2.65564e-19
S12S18, 0.568887, 0.039710, 0.034623, 0.007866, 0.053268, 1.7157e-18, 1.26763e-19, 1.10524e-19, 2.51111e-20, 1.70043e-19
