Run-1a,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, dil_error, Br_error, tot_error, value, fit_error, dil_error, Br_error, tot_error
S12, 0.315934, 0.052425, 0.006072, 0.006671, 0.053196, 9.43621e-19, 1.67353e-19, 1.93843e-20, 2.12961e-20, 1.69812e-19
S18, 0.111097, 0.054481, 0.002199, 0.006671, 0.054932, 2.89737e-19, 1.73915e-19, 7.0205e-21, 2.12961e-20, 1.75355e-19
S12S18, 0.217922, 0.037778, 0.004211, 0.006671, 0.038593, 6.30746e-19, 1.20595e-19, 1.34433e-20, 2.12961e-20, 1.23197e-19
, delta_prime, , Bz/By [ppm], ,
Station, value, error, value, error
S12, -0.024787, 0.052546, 0.000859, 0.052975, -24.787002, 52.546363, 0.858771, 52.975119
S18, 0.034334, 0.054569, 0.001176, 0.054988, 34.333510, 54.569210, 1.176426, 54.988072
S12S18, 0.003828, 0.037853, 0.000848, 0.038445, 3.828298, 37.852539, 0.847586, 38.445267
Run-1b,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, dil_error, Br_error, tot_error, value, fit_error, dil_error, Br_error, tot_error
S12, 0.176235, 0.044761, 0.003658, 0.007537, 0.045538, 4.9553e-19, 1.42886e-19, 1.16757e-20, 2.40599e-20, 1.45368e-19
S18, 0.216238, 0.046565, 0.004263, 0.007537, 0.047363, 6.23229e-19, 1.48645e-19, 1.36092e-20, 2.40599e-20, 1.51194e-19
S12S18, 0.195288, 0.032271, 0.003929, 0.007537, 0.033371, 5.56352e-19, 1.03015e-19, 1.25413e-20, 2.40599e-20, 1.06528e-19
, delta_prime, , Bz/By [ppm], ,
Station, value, error, value, error
S12, -0.011335, 0.044794, 0.000872, 0.045432, -11.334623, 44.793915, 0.872231, 45.431957
S18, -0.044931, 0.046651, 0.000866, 0.047264, -44.930724, 46.651032, 0.866098, 47.263898
S12S18, -0.027351, 0.032312, 0.000705, 0.033187, -27.351140, 32.311704, 0.705134, 33.186602
Run-1c,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, dil_error, Br_error, tot_error, value, fit_error, dil_error, Br_error, tot_error
S12, 0.300647, 0.036697, 0.006285, 0.007581, 0.037995, 8.72342e-19, 1.17144e-19, 2.0063e-20, 2.42009e-20, 1.21289e-19
S18, 0.313801, 0.038501, 0.006555, 0.007581, 0.039784, 9.14332e-19, 1.22904e-19, 2.09253e-20, 2.42009e-20, 1.27e-19
S12S18, 0.306830, 0.026564, 0.006411, 0.007581, 0.028359, 8.92082e-19, 8.47983e-20, 2.04662e-20, 2.42009e-20, 9.05279e-20
, delta_prime, , Bz/By [ppm], ,
Station, value, error, value, error
S12, 0.018325, 0.036748, 0.000352, 0.037523, 18.324608, 36.747744, 0.351976, 37.523261
S18, 0.000930, 0.038555, 0.001022, 0.039306, 0.930433, 38.554752, 1.021583, 39.306324
S12S18, 0.010138, 0.026601, 0.000521, 0.027665, 10.137596, 26.601192, 0.520687, 27.665306
Run-1d,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, dil_error, Br_error, tot_error, value, fit_error, dil_error, Br_error, tot_error
S12, 0.259478, 0.026749, 0.005356, 0.007866, 0.028391, 7.28002e-19, 8.53876e-20, 1.70968e-20, 2.51111e-20, 9.06306e-20
S18, 0.254120, 0.028351, 0.005430, 0.007866, 0.029919, 7.10896e-19, 9.05022e-20, 1.73342e-20, 2.51111e-20, 9.55075e-20
S12S18, 0.257042, 0.019456, 0.005390, 0.007866, 0.021667, 7.20224e-19, 6.21091e-20, 1.7205e-20, 2.51111e-20, 6.91674e-20
, delta_prime, , Bz/By [ppm], ,
Station, value, error, value, error
S12, 0.037472, 0.026786, 0.001269, 0.027946, 37.472123, 26.786091, 1.269359, 27.946114
S18, 0.003299, 0.028392, 0.000210, 0.029462, 3.298605, 28.391765, 0.209874, 29.462105
S12S18, 0.021502, 0.019484, 0.000760, 0.021026, 21.501683, 19.483890, 0.760369, 21.025685
