, delta_prime, , dMu [ecm], ,
Station, value, fit_error, dil_error, Br_error, tot_error, value, fit_error, dil_error, Br_error, tot_error
S12, 0.567184, 0.056556, 0.009190, 0.007866, 0.057836, 1.71027e-18, 1.80541e-19, 2.93353e-20, 2.51111e-20, 1.84624e-19
S18, 0.571999, 0.060567, 0.009321, 0.007866, 0.061782, 1.72564e-18, 1.93342e-19, 2.97531e-20, 2.51111e-20, 1.97223e-19
S12S18, 0.569651, 0.041338, 0.009246, 0.007866, 0.043083, 1.71814e-18, 1.31959e-19, 2.95165e-20, 2.51111e-20, 1.37532e-19
