, delta_prime, , dMu [ecm], ,
Station, value, error, value, error
S12_, 0.583053, 0.102787, 1.86124e-18, 3.39853e-19
S18_, 0.240180, 0.107247, 7.66707e-19, 3.44443e-19
S12S18_, 0.419749, 0.074211, 1.33993e-18, 2.45295e-19
, delta_prime, , Bz/By [ppm], ,
Station, value, error, value, error
S12_, -0.063626, 0.102920, -63.626262, 103.377132
S18_, 0.074801, 0.107327, 74.800963, 107.733951
S12S18_, 0.002394, 0.074288, 2.393988, 74.845119
