, delta_prime, , dMu [ecm], ,
Station, value, fit_error, dil_error, Br_error, tot_error, value, fit_error, dil_error, Br_error, tot_error
S12, 0.377621, 0.095033, 0.006142, 0.007537, 0.095529, 1.1384e-18, 3.03366e-19, 1.9607e-20, 2.40599e-20, 3.0495e-19
S18, 0.468993, 0.099852, 0.007741, 0.007537, 0.100435, 1.43008e-18, 3.18751e-19, 2.47108e-20, 2.40599e-20, 3.20611e-19
S12S18, 0.420963, 0.068843, 0.006831, 0.007537, 0.069590, 1.27676e-18, 2.19762e-19, 2.1807e-20, 2.40599e-20, 2.22148e-19
, delta_prime, , Bz/By [ppm], ,
Station, value, error, value, error
S12, -0.058730, 0.095527, 0.001977, 0.095844, -58.730206, 95.527054, 1.977124, 95.844322
S18, -0.104172, 0.100505, 0.001738, 0.100802, -104.172259, 100.505053, 1.738443, 100.802256
S12S18, -0.079603, 0.069245, 0.001462, 0.069670, -79.603307, 69.245274, 1.461836, 69.669592
