, delta_prime, , dMu [ecm], ,
Station, value, error, value, error
S12_, 0.578431, 0.102774, 1.84648e-18, 3.3981e-19
S18_, 0.243098, 0.107236, 7.76022e-19, 3.44472e-19
S12S18_, 0.418986, 0.074207, 1.3375e-18, 2.45281e-19
, delta_prime, , Bz/By [ppm], ,
Station, value, error, value, error
S12_, -0.050746, 0.102918, -50.745663, 103.299137
S18_, 0.073312, 0.107319, 73.312421, 107.698247
S12S18_, 0.007587, 0.074288, 7.587099, 74.785368
